PARTNUMBER,CATENTRY_ID,BRAND,CATEGORY,NAME,ATTRIBUTENAME,ATTRIBUTE,SHORTDESCRIPTION,LONGDESCRIPTION,OFFERPRICE
WAC007_072703,10787,Borsati,Accessories,Borsati Chocolate-Colored Leather Belt,WomenAccessoriesSize,36,Chocolate-colored leather belt with rectangular brass buckle,This chocolate-colored leather belt has a rough texture with a rectangular brass pin buckle at the end. The distressed detailing is understated and polished. Choose this belt with your outfit for a rugged yet stylish look.,40
WAC007_072703,10787,Borsati,Accessories,Borsati Chocolate-Colored Leather Belt,WomenAccessoriesColor,Brown,Chocolate-colored leather belt with rectangular brass buckle,This chocolate-colored leather belt has a rough texture with a rectangular brass pin buckle at the end. The distressed detailing is understated and polished. Choose this belt with your outfit for a rugged yet stylish look.,40
WAC007_072704,10788,Borsati,Accessories,Borsati Chocolate-Colored Leather Belt,WomenAccessoriesColor,Brown,Chocolate-colored leather belt with rectangular brass buckle,This chocolate-colored leather belt has a rough texture with a rectangular brass pin buckle at the end. The distressed detailing is understated and polished. Choose this belt with your outfit for a rugged yet stylish look.,40
WAC007_072704,10788,Borsati,Accessories,Borsati Chocolate-Colored Leather Belt,WomenAccessoriesSize,40,Chocolate-colored leather belt with rectangular brass buckle,This chocolate-colored leather belt has a rough texture with a rectangular brass pin buckle at the end. The distressed detailing is understated and polished. Choose this belt with your outfit for a rugged yet stylish look.,40
WAC007_072705,10789,Borsati,Accessories,Borsati Chocolate-Colored Leather Belt,WomenAccessoriesColor,Brown,Chocolate-colored leather belt with rectangular brass buckle,This chocolate-colored leather belt has a rough texture with a rectangular brass pin buckle at the end. The distressed detailing is understated and polished. Choose this belt with your outfit for a rugged yet stylish look.,40
WAC007_072705,10789,Borsati,Accessories,Borsati Chocolate-Colored Leather Belt,WomenAccessoriesSize,42,Chocolate-colored leather belt with rectangular brass buckle,This chocolate-colored leather belt has a rough texture with a rectangular brass pin buckle at the end. The distressed detailing is understated and polished. Choose this belt with your outfit for a rugged yet stylish look.,40
WAC007_072706,10790,Borsati,Accessories,Borsati Chocolate-Colored Leather Belt,WomenAccessoriesColor,Brown,Chocolate-colored leather belt with rectangular brass buckle,This chocolate-colored leather belt has a rough texture with a rectangular brass pin buckle at the end. The distressed detailing is understated and polished. Choose this belt with your outfit for a rugged yet stylish look.,40
WAC007_072706,10790,Borsati,Accessories,Borsati Chocolate-Colored Leather Belt,WomenAccessoriesSize,44,Chocolate-colored leather belt with rectangular brass buckle,This chocolate-colored leather belt has a rough texture with a rectangular brass pin buckle at the end. The distressed detailing is understated and polished. Choose this belt with your outfit for a rugged yet stylish look.,40
WAC007_072707,10791,Borsati,Accessories,Borsati Chocolate-Colored Leather Belt,WomenAccessoriesColor,Brown,Chocolate-colored leather belt with rectangular brass buckle,This chocolate-colored leather belt has a rough texture with a rectangular brass pin buckle at the end. The distressed detailing is understated and polished. Choose this belt with your outfit for a rugged yet stylish look.,40
WAC007_072707,10791,Borsati,Accessories,Borsati Chocolate-Colored Leather Belt,WomenAccessoriesSize,46,Chocolate-colored leather belt with rectangular brass buckle,This chocolate-colored leather belt has a rough texture with a rectangular brass pin buckle at the end. The distressed detailing is understated and polished. Choose this belt with your outfit for a rugged yet stylish look.,40
WAC007_0728,10792,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesColor,0,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_0728,10792,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesSize,0,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072801,10793,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesSize,32,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072801,10793,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesColor,Brown,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072802,10794,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesColor,Brown,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072802,10794,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesSize,34,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072803,10795,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesColor,Brown,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072803,10795,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesSize,36,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072804,10796,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesColor,Brown,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072804,10796,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesSize,40,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072805,10797,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesColor,Brown,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072805,10797,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesSize,42,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072806,10798,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesColor,Brown,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072806,10798,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesSize,44,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072807,10799,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesColor,Brown,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_072807,10799,Luigi Valenti,Accessories,Luigi Valenti Brown Leather Belt,WomenAccessoriesSize,46,Brown leather belt with a patterned finish and shiny buckle,"This brown leather belt with a patterned finish and a shiny buckle is for everyday wear with your jeans. Western-inspired, this belt feature feathered edges. Soft and durable, this belt can be a wardrobe essential.",30
WAC007_0730,10800,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesColor,0,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_0730,10800,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesSize,0,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073001,10801,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesSize,32,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073001,10801,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesColor,Brown,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073002,10802,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesSize,34,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073002,10802,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesColor,Brown,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073003,10803,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesColor,Brown,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073003,10803,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesSize,36,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073004,10804,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesColor,Brown,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073004,10804,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesSize,40,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073005,10805,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesColor,Brown,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073005,10805,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesSize,42,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073006,10806,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesColor,Brown,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073006,10806,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesSize,44,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073007,10807,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesColor,Brown,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_073007,10807,Albini,Accessories,Albini Brown Slim Leather Belt,WomenAccessoriesSize,46,Brown slim leather belt with a smooth finish,"With a smooth texture and finish, this brown slim leather belt is great with your office pants. The downtown chic look displays a professional style. Made of genuine leather, the gilt-edged buckle add a bit of bling.",30
WAC007_0732,10808,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesColor,0,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_0732,10808,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesSize,0,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073201,10809,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesColor,Black,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073201,10809,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesSize,32,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073202,10810,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesSize,34,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073202,10810,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesColor,Black,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073203,10811,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesSize,36,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073203,10811,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesColor,Black,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073204,10812,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesColor,Black,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073204,10812,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesSize,40,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073205,10813,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesColor,Black,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073205,10813,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesSize,42,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073206,10814,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesColor,Black,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073206,10814,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesSize,44,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073207,10815,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesColor,Black,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_073207,10815,Versatil,Accessories,Versatil Black Leather Belt,WomenAccessoriesSize,46,Black leather belt with fancy metal clasp,"This smooth black leather belt looks swanky with its broad metal engraved buckle. The exquisite modern pattern on the buckle exudes sophistication. From a plain black theme, this belt is now a fashion accessory.",50
WAC007_0736,10816,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesColor,0,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_0736,10816,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesSize,0,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073601,10817,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesColor,Blue,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073601,10817,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesSize,32,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073602,10818,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesColor,Blue,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073602,10818,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesSize,34,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073603,10819,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesColor,Blue,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073603,10819,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesSize,36,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073604,10820,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesColor,Blue,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073604,10820,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesSize,40,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073605,10821,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesColor,Blue,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073605,10821,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesSize,42,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073606,10822,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesColor,Blue,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073606,10822,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesSize,44,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073607,10823,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesColor,Blue,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_073607,10823,Hermitage Collection,Accessories,Hermitage Blue Leather Belt,WomenAccessoriesSize,46,Blue leather belt with metal buckle,"Elegant and stylish in navy blue, this belt has a metal buckle and is characterized by horizontal seams across the length of the belt. Nifty with a contrast-colored outfit, wear this belt to bring life into a dull wardrobe.",40
WAC007_0738,10824,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesColor,0,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_0738,10824,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesSize,0,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073801,10825,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesColor,Brown,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073801,10825,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesSize,32,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073802,10826,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesSize,34,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073802,10826,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesColor,Brown,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073803,10827,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesColor,Brown,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073803,10827,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesSize,36,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073804,10828,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesColor,Brown,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073804,10828,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesSize,40,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073805,10829,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesColor,Brown,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073805,10829,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesSize,42,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073806,10830,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesColor,Brown,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073806,10830,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesSize,44,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073807,10831,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesColor,Brown,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WAC007_073807,10831,Gusso,Accessories,Gusso Textured Brown Belt,WomenAccessoriesSize,46,Textured brown belt with chrome clasp,"A unique variation from the plain brown belt, this belt with chrome clasp is for the fashion-conscious. This belt follows a slim style and the scaly pattern lends a designer appearance.",30
WBG006_0601,10832,Albini,Footwear,Albini Fashionable Black Leather Bag,WomenHandbagsColor,0,Black leather bag with two shoulder straps,This fashionable leather shoulder bag is large enough to do second duty as your tote bag. It has double leather straps embellished with metal hoops going across the body of the bag and a metal snap to adjust the length of the strap.,100
WBG006_060101,10833,Albini,Footwear,Albini Fashionable Black Leather Bag,WomenHandbagsColor,Black,Black leather bag with two shoulder straps,This fashionable leather shoulder bag is large enough to do second duty as your tote bag. It has double leather straps embellished with metal hoops going across the body of the bag and a metal snap to adjust the length of the strap.,100
WBG006_0602,10834,Versatil,Footwear,Versatil Classic White Bag,WomenHandbagsColor,0,White bag with silver metal studs,"A puffy white bag made of soft leather, this bag has short rounded straps for comfy grip and a zipper in the front for your cell phone and keys. The silver metal studs at the sides show off a modern, stylish look.",60
WBG006_060201,10835,Versatil,Footwear,Versatil Classic White Bag,WomenHandbagsColor,White,White bag with silver metal studs,"A puffy white bag made of soft leather, this bag has short rounded straps for comfy grip and a zipper in the front for your cell phone and keys. The silver metal studs at the sides show off a modern, stylish look.",60
WBG006_0603,10836,Hermitage Collection,Footwear,Hermitage Leopard Bag,WomenHandbagsColor,0,Leopard print cross-body bag,"A shoulder bag in leopard print with short shiny black straps, this bag exemplifies the latest in vogue. This bag also has a longer strap for cross-body wear. A small brass lock secures the zip closure.",80
WBG006_060301,10837,Hermitage Collection,Footwear,Hermitage Leopard Bag,WomenHandbagsColor,Multi-color,Leopard print cross-body bag,"A shoulder bag in leopard print with short shiny black straps, this bag exemplifies the latest in vogue. This bag also has a longer strap for cross-body wear. A small brass lock secures the zip closure.",80
